,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Fabp5,86.10674690288216,-0.9755251293474008,0.24151102311337055,-4.039257160073674,5.362075100778396e-05,0.0021240795442021817,9.833574419141454,6.154416726114334
Sirpb1c,28.005351360889943,-1.0217106063080894,0.23422197922297572,-4.362146582902182,1.2879252951131913e-05,0.0006181507007707171,11.259892839658688,7.388778277853941
Skil,46.69459561608063,0.9473593604664177,0.17088160175144873,5.543951781563787,2.9572030166620914e-08,2.408870936178198e-06,17.336436849144512,12.936352411450372
Ttc14,77.51000264469761,-0.5823112618256642,0.1343895573336043,-4.333009747030816,1.4708459529971452e-05,0.0006832640617798385,11.12708775147433,7.288629152643635
Siah2,27.770402974684664,1.9166769972620834,0.20475408654183958,9.360872984922958,7.908056101556711e-21,2.345448331454012e-18,46.28640495331296,40.5940551041472
Tiparp,50.75960607843345,1.437290211754689,0.16388630884319247,8.770044440563355,1.7859578250169464e-18,4.395356204674685e-16,40.86657680592957,35.36081291234423
Ccnl1,139.07584382957194,1.1779023543764344,0.09300267106053618,12.665252953968691,9.212293638142514e-37,6.268152971317321e-34,82.97510958371674,76.45241143247756
Kpna4,297.68043374709043,0.8719286934031316,0.1061415313900992,8.214774009605673,2.1256418991161413e-16,4.3135613766800714e-14,36.087287660970055,30.774427433509207
Gm1647,1.709885748358236,2.818534258399795,0.7942767403732679,3.548554445992254,0.0003873519084351714,0.010954766564473417,7.856176953997322,4.513980614744722
Serpini1,7.669790108857131,-1.4478554849531917,0.45314217277925595,-3.1951461857391528,0.0013976002981724665,0.0297169901635311,6.572998585798381,3.516036337358922
Etv3,84.02898415014917,0.6590785570108134,0.20568652185710828,3.2042865573305743,0.0013539764186430378,0.02905648466501673,6.6047095207123725,3.5385135963259686
Pip5k1a,29.817744765774105,-0.6469250851264117,0.1991824613458026,-3.2479018521780323,0.0011625936601793823,0.025614706413895072,6.757101855851938,3.664588623148161
Tent5c,24.234667240605862,1.2217037537920843,0.3374670203573691,3.6202167325812478,0.000294356349639205,0.008730307426350474,8.130719450991041,4.740954694819331
Cept1,56.8251880781713,-0.5510305596943342,0.14762549599188257,-3.7326246119751127,0.00018949489752408458,0.0060549377891190225,8.57114845979858,5.10688117632895
Taf13,44.627325518896974,0.9721946053963499,0.19406447649928027,5.009647427152673,5.452984109530209e-07,3.5635405194879054e-05,14.421932649097092,10.24217088637552
Stxbp3,69.02314063304003,-0.5596256883447996,0.15342680320821536,-3.647509278970847,0.0002647947516931536,0.008039057461508419,8.23655555398774,4.82344343381904
Snhg8,65.03479125410342,0.5528218774713008,0.1478235843388882,3.739740718260131,0.00018421016756986724,0.005918775023001818,8.599433237132969,5.1296257732877235
Trmt10a,15.211336783033726,0.9060385690554597,0.2425227374652973,3.7358912344666457,0.00018705151065702812,0.005993420564459402,8.58412652098232,5.1170929840197985
Gbp3,15.992058160197262,0.749008179023983,0.2385626856117139,3.1396703013440805,0.001691380726232987,0.034143456998842865,6.382210085837169,3.377184307256507
Gbp2b,16.1932700766328,1.736253004125102,0.4243265195632956,4.091785274019646,4.280649310489165e-05,0.0017373428271729183,10.05882075882481,6.35539844379806
Gbp2,31.40736738032744,1.0319486286379156,0.2690169556985105,3.835998463213705,0.00012505518927468807,0.004204980739361387,8.986755403903182,5.471485565981179
Dnajb4,10.825519067642142,1.0209705270885518,0.28044012498413384,3.6406007419455912,0.00027200265267145917,0.00821476418655553,8.209698739247232,4.8018222331324765
Gem,7.959049346916644,1.8977021722780658,0.46688917296817467,4.064566672672493,4.812178200591769e-05,0.0019260368597316608,9.941775635001553,6.252290827818584
Gm11837,5.703287609392508,2.013207652739705,0.606897297898273,3.317213076597278,0.0009092024802289711,0.021419032767430773,7.00294273806509,3.8434753705642084
Mms22l,16.644083118424717,-0.7549501550647525,0.24183413566325085,-3.1217683682009447,0.001797683180866759,0.03560582423473596,6.321256564873366,3.3352460524061915
4933421O10Rik,9.964642116239974,1.1846569232005513,0.32950385879101,3.595274809670522,0.0003240493286564596,0.009451772823169452,8.034614804820949,4.6615529547358365
Pnrc1,99.82578727986399,0.7602699164485622,0.15747085227245325,4.828004074894806,1.3790827245777236e-06,8.222603028448726e-05,13.494091972136033,9.40603863590396
Pax5,16.908508791386424,-1.5924222308909255,0.506824247186016,-3.141961419036983,0.0016782014777836677,0.034043609562739975,6.390032607952082,3.380112942040285
Nr4a3,37.877184064855186,2.997624813031238,0.4872077602416469,6.15266228835203,7.619293833519477e-10,8.393559216411408e-08,20.99516723730276,16.293216092164883
Klf4,113.51476580597516,1.2490531630264063,0.24000248961478413,5.204334192662745,1.946933657136488e-07,1.4075113507561098e-05,15.45183999955225,11.171102319490675
Rraga,32.34932315418785,0.5334061915266273,0.16725897884987662,3.1891034800911124,0.0014271478029575008,0.030123756636513524,6.552077369847207,3.5024411614998208
Jun,607.327309879298,1.7014417083692688,0.14949595137919972,11.381189207281775,5.1887307764814226e-30,2.5007520371483588e-27,67.43106367428891,61.253206009341454
Junos,5.997137424570935,1.556121878408606,0.4233755454478918,3.6755119541974826,0.00023737292501526828,0.007321296218177646,8.345878130248574,4.916967887699533
Alg6,5.4334444757085665,-1.7362523864181463,0.529651798522046,-3.2781015589166875,0.0010450778790351317,0.023638609129337972,6.863663870949772,3.7448739236515114
Pde4b,228.88767577099304,1.6703408298031588,0.11896574743343119,14.04051893792219,8.80653966299537e-45,1.4552177754552492e-41,101.44083459572012,94.03083324948003
Oma1,33.85203478983666,-0.5386102246638677,0.17839508925441142,-3.0191987173803256,0.002534442333788222,0.047056010393143444,5.97778165281092,3.056416676302972
Zfyve9,21.579475767573193,-0.9277167221413546,0.2393321819539733,-3.876272361565511,0.00010606895040835998,0.003640651481820474,9.151421199769164,5.6155926348261245
Skint3,47.162990498503184,-0.951442397880406,0.23305040720591264,-4.082560546825198,4.454220219446357e-05,0.0018014673174243363,10.019073454284497,6.319153769808948
Plk3,6.187634931766597,1.9718071563406485,0.41704016214818085,4.728098958584317,2.2663173006270774e-06,0.00012850241282526178,12.99735437840618,8.959562876954996
Mycl,45.609166451010736,0.6269272948028918,0.16451704759364152,3.8107132602537788,0.0001385664167009858,0.004579422119943722,8.884160804313458,5.386182463501515
Zc3h12a,34.56877687695988,1.2264543912806083,0.1953042371707866,6.279712150884457,3.3920044848057687e-10,3.963163219772558e-08,21.80442988984016,17.04363824467935
Rnf19b,141.54194503648537,0.8826273856065867,0.262423658057634,3.3633681968290463,0.0007699759384578355,0.018789687088906718,7.169151292360855,3.97444711876053
Yars,20.48174251884756,0.7705235205486877,0.23380347810288082,3.2956033280635513,0.0009821057948995724,0.02272003545920671,6.925811521299093,3.7845081244258836
Fgr,269.34596199913454,-0.611249164731778,0.1150446641721688,-5.3131465864163845,1.0774829420389385e-07,8.093016357509352e-06,16.043467939142214,11.724509046260444
Hmgn2,41.88962155621111,0.5461257796923401,0.16557823655600826,3.298294456153411,0.0009727406821431691,0.022548479900501076,6.935393025026836,3.792087625482954
Rsrp1,207.53640524099336,-0.5644614610372982,0.08051335289407965,-7.01078070590207,2.369919447098441e-12,3.606955032182588e-10,26.768165149925192,21.74298699491612
Clic4,211.5538303508313,0.9355626375251498,0.12048663907862359,7.764866251391145,8.173142518601173e-15,1.477167804885309e-12,32.437922918794584,27.240894506858854
Errfi1,16.550925928296145,1.053619112715797,0.3368315826786436,3.128029457145678,0.0017598254292033497,0.035096380585508874,6.342540662804169,3.3496572710492325
Acot7,39.47460706420564,-0.5320540712433717,0.16619002835930913,-3.20148011584095,0.0013672351119750925,0.029178613542833753,6.594964744825683,3.534319250969928
Cdk11b,71.09841766958802,0.522656489351319,0.12626596213985228,4.13933003395186,3.48321551763222e-05,0.0014651037779073413,10.264969598488833,6.525829200860003
Fam126a,44.797006114137055,-0.6413960588507377,0.1882800322250654,-3.406606910307028,0.0006577578420136227,0.01661197589207767,7.3266737156312916,4.097631404450075
Nub1,75.23606356837094,0.5925480478251719,0.12134026548785963,4.883358755173134,1.042938653643046e-06,6.485844842305975e-05,13.773468200892077,9.643303379309877
Dnajb6,102.59705233183952,0.5385704589477707,0.11502039245075821,4.682391074072712,2.835478671879375e-06,0.00015544067202667643,12.773299791340623,8.769246429521289
Fosl2,6.103466044583605,1.5722055057985165,0.4602037184197089,3.416325081416779,0.0006347242629424134,0.016100560415471265,7.36231988496417,4.128901199183154
Rnf4,50.85728743991736,0.9269438955827869,0.15764112993029128,5.880089136589419,4.100456070849323e-09,3.7943980297211296e-07,19.312167632629983,14.784569874636883
Cpeb2,25.017588620138476,0.8345829516128699,0.2734747777771177,3.0517730314897853,0.0022749404753963243,0.04335129568189339,6.08580139158248,3.138418687346577
Cd38,22.2296143369108,-0.8154232677479929,0.2289809809418105,-3.5610960543278107,0.00036930993873424427,0.010573782330047039,7.90387432410871,4.549377706774458
Sepsecs,17.949205143201578,1.047226454659281,0.2619468525016731,3.997858514648853,6.391813614604703e-05,0.002481010338259483,9.657907416098366,5.999089407308369
Rbpj,136.80980540555169,0.6754792190433498,0.11209897735813872,6.025739350728413,1.6833828888309559e-09,1.6931904239224058e-07,20.20246044385109,15.591481076918939
Scfd2,52.04465625920166,0.5959573354827464,0.16057759234218744,3.711335602870256,0.00020616854713506656,0.006480303219324225,8.486816533733597,5.038987976607126
Ythdc1,132.48120352653302,0.6584620301985552,0.09928077760051808,6.6323214434122155,3.3044796727518357e-11,4.2469907083022756e-09,24.13315699840897,19.277055173443834
Jchain,10.229644085261814,-2.6113940149512236,0.7952625879465021,-3.283687746074249,0.0010245837443272209,0.0232781583828688,6.883468851969353,3.7602397665131306
Gm42601,11.995961104066968,-1.5788210752033704,0.48452489699475987,-3.25849318579071,0.0011200556619542208,0.02479836631903707,6.794376896736636,3.6969775022133793
Rasgef1b,118.26327431125925,1.7374957614405415,0.19208704798281323,9.04535615329984,1.4917806603121074e-19,4.012889976239569e-17,43.34914628642708,37.75443490682524
Aff1,132.77390202764093,0.6588332534321253,0.20326660554289533,3.2412272132575746,0.0011901628052856698,0.02603561924500969,6.733665170052064,3.6482897075527787
Zfp951,16.71681164077425,-1.8864151870479755,0.2978393026951535,-6.333667752972051,2.394007497197845e-10,2.8256617061313747e-08,22.152882191147988,17.38193817452316
Tmed5,83.98760695102105,0.5473715187190142,0.13203058847899965,4.145793221288848,3.3863933073374666e-05,0.001429577057882207,10.293160031083103,6.550376642175772
Ttc28,11.29694649336343,-1.2706409585211251,0.37128863954124514,-3.422245722603032,0.0006210615838269631,0.015788613934343918,7.384080312144213,4.148466235799762
Tpcn1,19.059435657340952,1.3538570746014686,0.3080858668437991,4.394414740510898,1.1107158474080757e-05,0.0005436216467771532,11.40792074993467,7.517257055330102
Camkk2,25.448542832760644,0.6791255111736069,0.2156327260443409,3.149454740158306,0.0016357544376887471,0.03336996751454275,6.415651151279853,3.4000989597122038
Orai1,46.04203924871376,-0.5422763693727342,0.15621227439872704,-3.471406913829257,0.0005177387993509392,0.013807417965451705,7.566039691238008,4.282549297510097
Tmem120b,11.151891261266227,-1.1991641278873266,0.3456995599938312,-3.4688043221944653,0.0005227800705569778,0.013901142703753018,7.556349697528081,4.275784233321363
AI480526,8.849566203156403,-1.6363907773805189,0.4826098094406904,-3.390711803551976,0.0006971136512073012,0.017394359904632777,7.268562102809981,4.051609268719394
Kntc1,2.103604167603261,-3.148131960330769,0.9464106778015406,-3.3263909993531606,0.0008797842177534281,0.02083257886650755,7.035833887658575,3.871237225971286
Vps37b,22.184751295729946,1.2707544754120885,0.2829265652556787,4.4914639749848755,7.07352667711061e-06,0.0003636421469961708,11.8591513796386,7.919340286547619
Rilpl2,51.47982304907067,1.8816613108511184,0.19126498576226772,9.83798107819862,7.724534278158908e-23,2.552848228441831e-20,50.91505560551358,45.114492171707596
Ubc,382.04482452994114,1.2228269226784603,0.08840450964199463,13.832178105285061,1.6300887373250708e-43,2.0950262694043436e-40,98.52252454533037,91.36383762737118
Rabgef1,21.01511862232284,0.8687501774527879,0.22016926348613847,3.9458286033985077,7.952448650533819e-05,0.002910948529769769,9.439445577371753,5.839276295663264
Castor2,20.90572661719304,-0.9868195550599957,0.29610032437871037,-3.332720276921615,0.0008600136078042061,0.02051088124014691,7.0585623458137565,3.8867997414558384
Hspb1,1.7408588606279618,3.508063525306517,1.0684280497697343,3.2833877078223175,0.0010256749777694753,0.0232781583828688,6.882404368220512,3.7602397665131306
3110082I17Rik,18.988160806586727,-0.9128064130484166,0.26599815714328484,-3.4316268309961133,0.0005999725090894952,0.015456307377813344,7.418626721981988,4.16973811442884
Zfand2a,10.055442272762392,1.5616465947041471,0.3048686025368198,5.122359540174501,3.017358479884563e-07,2.1281576546844353e-05,15.013713877858306,10.757668810387102
Ttyh3,45.22007996448147,-0.7284878625800749,0.1844573926945413,-3.949355739763924,7.836182029711316e-05,0.0028958823494463514,9.454173735230318,5.844465430475069
Zfp655,16.891935911031318,0.8609549761664463,0.2369791361813166,3.6330412459083132,0.0002801002232944737,0.00843728979908119,8.180363078502978,4.775094135795304
Slc46a3,121.21164387084428,-0.5168452211814425,0.16028374777336293,-3.2245641143370833,0.0012616460234939676,0.027328575943360908,6.675338042722458,3.5998223863872507
Slc7a1,37.55450890982066,1.3449306457253025,0.18910674466888547,7.1120183898263125,1.1435801916010255e-12,1.8120263118149398e-10,27.496857255702935,22.431405201555926
Hsph1,63.01399030489861,1.648496448724477,0.296420257459406,5.5613488189154365,2.676975227538168e-08,2.1960689685768787e-06,17.43599323327162,13.028841628354389
Lncpint,272.84246790139423,0.9369537430310334,0.15150274389854512,6.184401146282018,6.233866229212818e-10,7.000692298379094e-08,21.195854207084636,16.47467170001887
2210408F21Rik,13.875150916919662,-1.1740321660833908,0.34740765946366103,-3.3794078342886826,0.0007264215934664484,0.017915142701046993,7.227380004430628,4.022108962806372
Wdr91,28.581671273299513,0.9532563225965723,0.24224554944029408,3.935082914006311,8.316797905405255e-05,0.0030159442300529892,9.394648151356268,5.803842320369136
Zfp398,42.236487141231855,-0.7190238477364318,0.1572997215244187,-4.571043360841633,4.853018411697134e-06,0.00025749937600046217,12.235909693668908,8.264493261162595
Gimap1,13.451792625437967,-1.3564100301098025,0.4525495473751026,-2.997263035566626,0.002724155525480804,0.049643170368284126,5.905596797801645,3.0028944534755624
Tmem176b,239.52368974291716,-0.6916485570193,0.1680147288901488,-4.116594786588697,3.845112348585165e-05,0.001582790552885573,10.166122643041538,6.448565817079881
Tmem176a,207.37689283632292,-0.9549569777281305,0.1956639760486086,-4.880596812010461,1.0576527710337802e-06,6.542176258046919e-05,13.7594584721254,9.634655593684586
Tra2a,160.4033317858453,0.6837863566268167,0.0854153091123468,8.005430920204624,1.1904904643258663e-15,2.295067200142883e-13,34.36441101780406,29.10284408473076
Hpgds,24.345794968762178,1.2542924750433855,0.22847619743183892,5.489816834935627,4.023507670165243e-08,3.165980491210977e-06,17.028526667008578,12.663047758491913
Tnip3,4.830649895498984,2.1806375939278326,0.6681143085130785,3.2638690208281123,0.0010990195968189297,0.024477171643556384,6.813336772219241,3.7100143654493976
Gm30211,6.9574851973415965,-2.6631324535543177,0.8403880283577525,-3.168931926313239,0.0015300022554999451,0.03177295527714159,6.482486069395909,3.449139814027791
Igkc,167.56075916825387,-1.3559608014306495,0.35109309934970717,-3.8621117986715,0.00011241110030578559,0.003835572853206554,9.093347868211941,5.563436480296989
Hk2,46.15787626895178,0.7148252753376243,0.17060956954709672,4.189831070057866,2.7916220486905584e-05,0.0012185166881963658,10.486302658613535,6.7101209893043565
Gmcl1,19.042354204176938,-1.0068310506656857,0.24850197542768634,-4.051601798870496,5.0868185152739814e-05,0.002028938957454281,9.886272875945687,6.200242303630806
Cnbp,157.49264680257735,0.5602003315271662,0.08533321468348545,6.5648567630440136,5.2082902797218926e-11,6.548292789732949e-09,23.67818438230771,18.844061464061348
Bhlhe40,46.96185119793909,1.4992289267870902,0.21167814082286887,7.082587370424974,1.4148749883975052e-12,2.1821145321058588e-10,27.283979936158467,22.24555655439938
Alox5,3.291468463705814,2.925697629099854,0.9013817985865448,3.245791776234705,0.001171244725899777,0.025756250464796047,6.749688227388886,3.659077944831195
Clec4a3,41.49389731531451,-0.5811452206249439,0.16457809699662676,-3.5311212805969876,0.000413801965914372,0.011423502004132557,7.790123041783565,4.472082466410302
Ccnd2,32.94809184745271,0.8850727380618377,0.18095227552333543,4.8911942969609115,1.002259659247197e-06,6.300618194843657e-05,13.813253447907554,9.672277710221138
Clec2g,13.105174113134945,-1.1236543756345452,0.3403015323202414,-3.30193745521289,0.0009601947811885121,0.02230235548997494,6.948374397011852,3.803062978741104
Gm15987,198.97083729818698,-0.8925700945200906,0.11327122439229127,-7.879936844585171,3.275465917107951e-15,6.013859406855186e-13,33.352316271176356,28.139539502272488
Cd69,11.94941596324567,1.5083950053590545,0.38708842400973037,3.8967711556291267,9.748365216961173e-05,0.003386166380318015,9.235825864073933,5.688056858758975
Clec1b,5.332436668234026,1.2906065176320423,0.4307604724119641,2.9961117611500616,0.002734461937239591,0.04973195161643137,5.90182059473324,3.001107662777961
Clec1a,8.644924655792668,1.1445844131134697,0.3233030763162888,3.540283087172724,0.00039969804880852675,0.011113719544635164,7.824801173898824,4.499574938864686
Klri1,86.52975551430346,-0.9003046527492958,0.23687188151960578,-3.8008084664737973,0.0001442247536790406,0.004739340130129155,8.844137685716413,5.351857366019109
Ybx3,78.04753103263266,0.5633532768706524,0.16305593356779322,3.454969497546245,0.0005503550819408072,0.014435277171903214,7.504946884521322,4.238080264672766
Cdkn1b,59.01414355781016,0.6878186085957116,0.13339004081926756,5.15644649608923,2.516803536779082e-07,1.797028796908867e-05,15.1951059923692,10.926790832306184
Emp1,8.824023205027657,1.3247548481638922,0.43732211223901357,3.029242773436213,0.002451675813872873,0.04588759569428402,6.010983482588358,3.0815604447506475
Atf7ip,125.61295954915109,-0.5396810255331317,0.1476170689680226,-3.655952724884678,0.0002562285757298648,0.007799462988071965,8.269440637914753,4.853700395339783
2010013B24Rik,19.43267512850382,1.1829972099228623,0.2997795998281322,3.9462231939768118,7.939361021335323e-05,0.002910948529769769,9.441092668851896,5.839276295663264
Cacng8,9.188516172787983,-1.4073528214157658,0.41857899427682493,-3.3622155928948043,0.0007731972980571434,0.01882857504553048,7.164976305130328,3.9723796138695677
Napa,41.74551445505195,0.6648954961703244,0.1528556745194005,4.3498254040018365,1.3624596726780751e-05,0.0006432477973007058,11.203633815887438,7.348980531136763
Rtn2,1.6728779847599868,3.4281847079004706,0.9328771321429451,3.6748512636658446,0.00023798801573742497,0.007321296218177646,8.34329023960504,4.916967887699533
Gm26802,18.872321462560045,2.319308563706608,0.5784194295089848,4.009734883344857,6.078695950913262e-05,0.0023674167024987777,9.708135273754342,6.045955917261639
Fosb,355.8277132948848,1.5728087282433334,0.1424427624017415,11.041689319443472,2.4046906611225945e-28,9.93394888471609e-26,63.59496133178208,57.57125434666188
D830036C21Rik,1.9102135795651454,3.3637474498595235,0.9114733931435697,3.6904505114058623,0.00022385723853906493,0.006923413578025038,8.404502037239629,4.9728463393587585
Relb,183.50553513718023,-0.6934141452057228,0.19507101577093378,-3.5546754214884433,0.00037844596178448657,0.01078198137921467,7.879437264672985,4.529878928979317
Clptm1,50.331714668460194,-0.5636134580824042,0.15992234648602338,-3.5242945746275796,0.00042461191376373447,0.011666237545142795,7.7643349502952255,4.451056288682205
Bcl3,31.339007880798032,-0.9524639584164222,0.18634380673835,-5.111326075643612,3.1990526249512377e-07,2.215774952862932e-05,14.955240939688222,10.717323256809577
Ceacam16,16.274572979094824,-1.127966008483622,0.35026926879406106,-3.220282533969041,0.0012806431406761406,0.027688222819067135,6.6603928735849465,3.5867481251855513
Plaur,32.450919984613485,1.2560809643907451,0.31307113998859604,4.012126331531228,6.017428136365541e-05,0.0023514726774777096,9.718265516806742,6.052713475835401
Zfp36,355.8113443171274,2.094877145550407,0.16144254638790614,12.975991722262236,1.674152989780182e-38,1.4896098179067202e-35,86.98292617413799,80.19196403630413
Gm44710,9.847259248948525,1.9363893089465747,0.3439971192406014,5.629085828454886,1.8116723764548247e-08,1.5728804750765292e-06,17.826430360375273,13.362601922104771
Nfkbib,31.215768365631405,0.559502936900735,0.18395979303244953,3.0414414349881427,0.0023544836351454767,0.044571311914487884,6.051433838763313,3.1106648575345495
Nfkbid,47.86719972189275,1.9144907124219532,0.1478668807867257,12.94739364376868,2.4306718551549285e-38,1.8743720899051371e-35,86.61006583103297,79.96220453683978
Il4i1,59.757151102294145,-0.942109321904356,0.3086861535430429,-3.051997347762439,0.0022732410944305576,0.04335129568189339,6.086548670915444,3.138418687346577
Ppp1r15a,61.255495286997174,1.9110596840398955,0.20496873894424958,9.323664154267416,1.1239038531075831e-20,3.2500489672238536e-18,45.934893652008036,40.26786161082657
Gtf2h1,31.915100078565526,0.5747028975628947,0.16785604327869771,3.423784371044025,0.0006175560129807764,0.01576880883476521,7.389740784295371,4.149721414483003
Lrrk1,269.705277538772,-0.5114608355855246,0.12244205832161502,-4.177166266203114,2.9516327404051244e-05,0.0012787092100474185,10.43056697640349,6.661904139508338
Furin,20.156260113384796,0.6714073429980203,0.22401628825083775,2.997136271833169,0.0027252885954750948,0.049643170368284126,5.905180949878273,3.0028944534755624
Stard5,44.18013912157815,-0.7618611434447528,0.17082933089968994,-4.459779473655573,8.204402682233395e-06,0.0004090606036392123,11.710839635312507,7.801647237741328
4632427E13Rik,44.367247164581066,-0.6962864348472154,0.17783190643065225,-3.915419053997157,9.024732004977732e-05,0.0031987323876862925,9.31295665593149,5.745000676504248
Rab30,63.33774246849096,0.6635531952653757,0.20944950062427098,3.1680820115953203,0.0015344822719838352,0.03180888250902692,6.4795622369305965,3.4480097040165063
P2ry6,33.1582373524609,-0.7087068512372944,0.21532839331685436,-3.291283793653895,0.0009973124620217203,0.02292803511737318,6.91044643487425,3.775394876260492
Hbb-bt,12.777231583826767,-4.816122984709381,0.6878962788796255,-7.001234245013485,2.5371732556326105e-12,3.81136143479252e-10,26.699970546104886,21.68786447266317
Hbb-bs,47.05513615386258,-5.0504770596928505,1.0389281123028244,-4.861238231871762,1.1665376337561503e-06,7.142162906780195e-05,13.661470483891192,9.546909806371719
Spon1,14.663162621546242,-2.895172348689969,0.38953475932201437,-7.432385119440995,1.0665672380268145e-13,1.762426177465166e-11,29.86916090647961,24.76174465323357
Il4ra,28.46148914605661,-0.7520530489402133,0.21228603682351585,-3.54264020466609,0.0003961427796432905,0.011101345689999528,7.83373585703923,4.500688944678725
Il21r,55.799086873978965,-0.7448112594334881,0.2282615240006828,-3.2629733052656746,0.0011024990426465701,0.024477171643556384,6.810175818991432,3.7100143654493976
Bag3,13.07262151493007,1.2710322156087284,0.3618610017929928,3.5124874172979785,0.0004439330245917794,0.012118189178994985,7.719836852424389,4.413047717177088
Ifitm2,186.57417683580692,-0.7172004637794508,0.19774199252305374,-3.6269507282113382,0.0002867879927216858,0.008593981118683265,8.15676731649708,4.756693190666508
Tnni2,50.710832815278984,0.7534701721489092,0.1920838551562344,3.9226106303211297,8.759465029409163e-05,0.0031444028879182967,9.342790631588908,5.762131267612867
Pex11g,2.4027513797426767,2.3036215974538896,0.7611787334602166,3.0263872283739905,0.0024749512276636713,0.04617380782320272,6.0015345891501255,3.075342571893861
Irs2,29.303107569752495,1.6309061405100063,0.2554622495422663,6.384137552347719,1.7236610726384816e-10,2.0768320445009704e-08,22.481400370623177,17.68983706679561
Cln8,29.05905927920209,0.9716357746377727,0.20224718174991052,4.804199327925629,1.5537198746843956e-06,9.076705954785052e-05,13.374858583088605,9.307214118487739
D830025C05Rik,10.359271030791136,1.2080353020230699,0.3092738377676228,3.9060378037237795,9.382184027429784e-05,0.0032887449203530743,9.274112890309649,5.717249270163431
Rab11fip1,52.91320875442304,1.325942980600729,0.273200805273248,4.853364100719092,1.2138453355684992e-06,7.312785935687932e-05,13.62171727412805,9.52330115086043
Gsr,67.4789684032317,-0.8963014821121168,0.14728195967065316,-6.085616216109531,1.1604411298315573e-09,1.2544693970805256e-07,20.57446561978035,15.891382958946854
Saraf,48.72669481988121,0.5367378295121957,0.15645666823258145,3.4305845546596028,0.000602282233888082,0.015481330220852099,7.414784395463906,4.16812048293287
Fbxo8,27.422981904413273,0.7155488614792506,0.2183774308210989,3.27666123183512,0.0010504231946468158,0.023638609129337972,6.858562153491747,3.7448739236515114
Zfp866,9.460141461559513,-1.3143326839377298,0.31881942893346676,-4.122498708232782,3.747847133790475e-05,0.0015538117489804451,10.191743887500941,6.4670441740269045
Uba52,127.9369550281221,0.8701236124919665,0.10229149126257904,8.506314667545382,1.7954924782988745e-17,4.153692299296616e-15,38.558667235419385,33.11477874555213
Jund,553.792781056152,1.2634533395532206,0.1223401618260219,10.327379992761154,5.298812759841095e-25,1.9153552247838108e-22,55.897144536963665,50.006968944467985
Iqcn,6.506101732448208,2.793448851014325,0.5047138481043317,5.534718061543812,3.1172938176303215e-08,2.519854254420081e-06,17.28371548465477,12.891309493661069
Ifi30,558.3536266601777,-0.5276818404303825,0.10799314639663668,-4.886253045098948,1.0277309419311889e-06,6.425818273144898e-05,13.7881571548274,9.652601484610324
Klf2,198.27915469577306,1.1802591623177978,0.1314604088109825,8.978057903462082,2.755880454471558e-19,7.083837603749446e-17,42.73537979113794,37.18613078561286
Dnajb1,45.3520976095347,1.0077504184004742,0.24272438635518243,4.151830121122717,3.298270604188988e-05,0.0014026138264211037,10.319527193201553,6.569417764202148
Gm26887,18.370768819799355,1.038227207147638,0.2667537055790914,3.8920816672209564,9.938777579822852e-05,0.003441971265443441,9.21648143176149,5.671710929442789
Gm26532,4.409096848911492,3.2821899070108373,0.6583146242249088,4.985746611470534,6.172299387291188e-07,3.988546760491462e-05,14.298024210295678,10.12949852084103
Zswim4,10.828264238522749,1.5864115806972032,0.38599858971738205,4.1098895772099375,3.958483623677145e-05,0.0016214461982744818,10.137064436351546,6.42443681298663
Ier2,122.7466425289405,1.8199385598213307,0.23074756762767512,7.88714082030069,3.091884535854369e-15,5.768359423585079e-13,33.409995607750055,28.181218497499742
Junb,287.16151822652324,1.4217210175917674,0.11934587378464656,11.912611408394305,1.017401718941465e-32,5.884142841497963e-30,73.66547093286096,67.30529171111954
Herpud1,156.6806479266879,0.533181333772373,0.10800540084665954,4.936617332029129,7.948922260038787e-07,5.079844407838047e-05,14.04505929625681,9.887644832227233
Gm42047,8.248776487870678,-1.298840591343827,0.3956019613229382,-3.2832005862669527,0.001026356079818716,0.0232781583828688,6.8817405360901605,3.7602397665131306
Banp,43.446687138735314,-0.6482297287691874,0.17314747084934437,-3.7438013133510464,0.00018125700330467694,0.005840110744359883,8.615594626053598,5.143005519246476
Mmp12,28.22874729012753,0.9172908532947422,0.2663908923919301,3.4434017058855355,0.000574445367714315,0.01486489836320242,7.46210556055969,4.208752659877858
Panx1,19.11501101621224,-0.7254830416128079,0.22876576847277882,-3.1712919570793834,0.001517625306134678,0.031629498947855536,6.490608464380575,3.453665082831608
Ldlr,63.07059380493597,1.4690839741932495,0.23514252263804966,6.24763210716499,4.167217850069895e-10,4.772495927896879e-08,21.598602299032294,16.857811320578154
Bmper,2.107604633736625,-3.760975825582845,1.2367714045199014,-3.040962793801662,0.0023582296958300844,0.044571311914487884,6.049844070317625,3.1106648575345495
Vwa5a,34.36516523680151,0.567463466130744,0.18340337871491635,3.0940731305327462,0.0019742881495187644,0.038380825252913524,6.227547376223192,3.26019728647342
Gm47230,2.9973687952819787,2.1163347503323124,0.6704727343466761,3.1564814524404445,0.0015968504273292314,0.0328661368201374,6.439722072664468,3.4153124272627573
Tspan3,43.274443892470075,-0.8303351758530743,0.25050864583150806,-3.3145968798679992,0.0009177537133531494,0.021576539029178617,6.99358148944662,3.8361487106435264
